# G4Cosmic CORSIKA text .dat shower list
# event_id corsika_id x_m y_m z_m px_GeV py_GeV pz_GeV time_ns
# primary=proton energyMode=powerLaw spectralIndex=2.7
526 1 0.047615669 -0.43646641 1.9 -0.2022018 -0.081665105 -0.30364586 4.3590987
526 2 0.099882217 -0.079803018 1.9 2.2576651 -0.9813624 -3.193571 18.833742
526 5 -0.26075213 -0.55709496 1.9 -6.0982722 -2.0880913 -15.347234 31.223642
526 13 -0.17091605 -0.14860155 1.9 0.25741539 -1.0122035 -0.61728713 43.528399
527 14 -0.58180512 0.32281859 1.9 -23.378988 -180.80804 -322.64965 27.763717
527 3 -0.50155721 0.25939484 1.9 -0.91457863 -0.95865417 -0.78625318 48.2808
527 6 -0.43445398 0.14967634 1.9 -0.37476601 -0.46506716 -0.48802073 14.122846
528 14 -0.15830518 0.34556256 1.9 151.55765 44.652556 -545.15658 21.624902
528 2 -0.40132357 0.6926804 1.9 0.6547217 0.47970787 -0.96207377 17.111623
528 5 -0.14079106 0.40552223 1.9 0.0005070103 0.13042563 -0.1976393 27.219581
528 1 -0.10296908 0.62540369 1.9 0.92344282 -0.17765315 -1.0397883 13.802444
528 13 0.0063174867 0.7102826 1.9 0.26910579 0.84376748 -0.9189851 3.709026
528 6 -0.21054044 0.65152372 1.9 3.6902429 1.3531477 -11.460496 45.979558
529 14 -0.33406046 -0.18075696 1.9 -131.83431 -38.40024 -412.23131 26.36716
529 6 -0.30501809 -0.43577787 1.9 51.623678 174.30113 -105.81212 6.3116043
529 14 -0.096890998 -0.23610287 1.9 -2.9175946 1.7300472 -2.7175013 36.661347
529 6 -0.20533567 -0.2847902 1.9 -0.033618657 0.1236429 -0.11053302 19.319498
529 3 -0.0059804473 -0.33258389 1.9 -0.025360137 0.044182983 -0.50533425 6.2646143
529 1 -0.15041403 -0.13206784 1.9 -73.186721 -71.834535 -178.74311 12.225338
530 14 -0.024180499 -0.42842538 1.9 -23.101882 -128.85376 -359.80078 37.550876
530 3 -0.12594221 -0.19095881 1.9 0.02514403 0.16322725 -0.3122393 8.2595573
530 2 -0.34210163 -0.36377666 1.9 1.0329099 -6.7821215 -12.567609 27.165493
530 1 0.082872944 -0.24453228 1.9 -0.10335149 0.06142146 -0.19072173 11.26328
530 3 -0.042677507 -0.25795126 1.9 0.0036872423 -0.19970192 -0.15332576 42.845518
530 13 -0.12460838 -0.53229536 1.9 5.0007985 -26.166656 -30.26307 3.6340953
531 14 -0.38599621 0.35927531 1.9 112.55406 -69.735982 -491.29719 12.346098
531 6 -0.060055183 0.090816554 1.9 -8.0144799 -0.60969365 -4.9147008 34.709647
531 6 -0.13800947 0.33376698 1.9 -1.4995889 1.0224794 -1.4978175 17.542046
531 13 -0.33130403 0.25122461 1.9 -0.55721091 -6.4044028 -12.724889 36.714759
531 6 -0.13578779 0.16372752 1.9 99.82011 43.048352 -120.1848 17.394322
531 2 -0.25658392 0.23625549 1.9 -0.11673635 -0.02610799 -0.14568991 19.713109
531 6 -0.39573878 0.24931597 1.9 -0.096165741 0.27888773 -0.74370787 21.726274
531 3 -0.07795591 -0.038319622 1.9 0.26250235 0.22926099 -0.24696413 2.6881637
532 14 0.68124192 0.048392388 1.9 273.44144 331.17091 -263.31166 26.505748
532 5 0.58485856 0.051665484 1.9 -0.004372972 0.38719577 -0.22513263 37.16559
532 1 0.61073499 0.14873432 1.9 -3.4742327 1.1659064 -4.4785072 21.822841
532 5 0.60076142 0.35817884 1.9 -3.3525144 -1.5124257 -2.2255562 18.586328
532 13 0.52202289 0.31251042 1.9 0.025558044 0.12293325 -0.24067163 6.141937
532 3 0.48614492 0.19195405 1.9 -0.09340045 -0.080964341 -0.081037711 1.0819262
533 14 0.14873642 -0.36221916 1.9 -318.3045 -325.91708 -543.59076 19.313387
533 3 0.083013017 -0.22530819 1.9 0.48479458 -0.49367834 -0.59242549 38.487615
533 13 0.17978763 -0.24299063 1.9 -0.48486529 0.018970913 -0.53476665 6.8804957
533 13 0.021284796 -0.35705205 1.9 -59.615598 13.877875 -73.106465 17.103641
533 6 -0.18251805 -0.44637238 1.9 44.346204 -99.834335 -97.663322 11.098879
534 14 0.32682929 -0.12538793 1.9 -62.237449 -129.59792 -455.34589 16.441443
534 1 0.27081463 -0.012502042 1.9 0.0025322583 -0.11064782 -0.080156413 19.813486
534 14 0.32737498 -0.14753416 1.9 0.5121978 -0.1360549 -0.37916486 41.457056
534 14 0.11675365 -0.0065779076 1.9 0.24795672 -0.36157391 -1.1310692 48.031139
534 2 0.47007679 -0.036197682 1.9 6.4160565 8.7047928 -13.675339 28.425512
535 14 -0.55061522 -0.64852115 1.9 366.57969 -230.95777 -433.39994 26.163695
535 13 -0.43982135 -0.60008799 1.9 -11.521221 15.983437 -17.125089 4.2013052
535 2 -0.81853064 -0.48028403 1.9 1.1088582 -0.56472583 -1.819207 1.0483892
536 14 -0.49642018 0.30212294 1.9 311.37845 -315.23439 -419.81221 46.799043
536 13 -0.44829635 0.4306125 1.9 0.69994428 -0.20597805 -2.232585 38.168235
536 6 -0.47859836 0.38516694 1.9 0.088421626 0.036273734 -0.1718198 16.49026
536 6 -0.1081118 0.39891403 1.9 -171.77803 94.66454 -119.67634 24.974441
536 13 -0.4377919 0.31552925 1.9 6.3272022 1.9883542 -66.690093 47.837052
536 2 -0.3185742 0.51554173 1.9 1.535136 1.1328728 -4.8847456 19.592145
537 14 -0.47994636 0.37926411 1.9 161.69003 -209.21065 -247.60703 40.532832
537 1 -0.65989775 0.38798292 1.9 -42.389592 50.21501 -43.140817 13.939308
537 6 -0.54869683 0.26563798 1.9 2.4334192 3.5380436 -5.9073769 42.164615
537 2 -0.4720922 0.24543817 1.9 0.032742301 0.10206482 -0.29662105 10.168602
537 13 -0.54356087 0.13825215 1.9 -0.2062412 -1.9944254 -2.2926871 19.86588
537 6 -0.53461587 0.44293105 1.9 -2.5455776 18.916629 -49.304167 24.213006
537 3 -0.40815269 0.32231743 1.9 0.080855593 -0.044966788 -0.087308782 48.629807
537 1 -0.67932787 0.16154648 1.9 -0.087102448 -0.012482559 -0.25410557 27.176254
538 14 -0.18959787 0.57995065 1.9 -269.98742 100.61393 -369.36934 24.249508
538 13 -0.17231493 0.51593877 1.9 -9.4370898 -14.080791 -10.620289 40.0936
538 1 -0.20031062 0.70018999 1.9 5.8558791 0.31574709 -4.5869731 34.762969
538 6 0.037369841 0.83711768 1.9 -14.728962 34.49733 -22.254043 20.637102
538 1 -0.089909073 0.48835769 1.9 -4.643304 0.80151849 -6.9011253 30.945302
539 14 -0.49167076 0.10513391 1.9 125.22426 202.29432 -402.04035 46.386425
539 1 -0.0957415 0.083657719 1.9 -1.5519227 0.77311103 -1.6461564 21.371815
539 6 -0.38855165 0.53105216 1.9 -1.9476516 0.35906284 -2.5209959 20.218296
539 2 -0.33245354 0.22420655 1.9 0.035987962 0.009044491 -0.20769684 0.70084075
539 14 -0.4617536 0.48616765 1.9 -80.550564 -97.157148 -131.25056 37.946209
539 3 -0.27393886 0.34333437 1.9 -55.339558 10.234602 -61.672688 35.109594
539 6 -0.28478789 0.098123023 1.9 -0.70732517 0.1728927 -0.7611142 48.052705
539 6 -0.58685555 0.41920911 1.9 2.2284951 -7.5551582 -6.8798193 13.105797
540 14 -0.67588031 -0.17971531 1.9 -1007.9918 4.8075975 -666.98184 6.89422
540 3 -0.44610303 -0.16748563 1.9 4.4631766 -2.1144996 -3.4029775 26.790746
540 1 -0.67010377 -0.053751509 1.9 -3.4546355 1.5074307 -2.7831763 18.628482
540 1 -0.31551826 0.15020879 1.9 -0.23472263 -0.24236411 -0.30489496 36.481017
540 14 -0.42649217 0.093357564 1.9 -0.26160561 -0.076311958 -0.2300743 8.3001541
540 1 -0.34515128 0.055117475 1.9 180.13645 144.54687 -166.13883 24.110091
541 14 -0.36468167 0.76880976 1.9 -172.28822 -576.95093 -411.27486 41.580599
541 13 -0.28924221 0.74230347 1.9 -1.9155749 6.4758284 -6.5779474 16.911051
541 3 -0.32582146 0.56002798 1.9 -0.01398996 -0.2805047 -0.82733079 48.58975
541 2 -0.48201258 0.86806941 1.9 -54.757527 -79.095295 -142.60078 34.319268
541 5 -0.68465851 0.61662362 1.9 3.7504911 9.8383428 -8.6110621 44.840236
541 14 -0.15076777 0.67073585 1.9 10.97113 69.177088 -89.871776 0.94445206
541 5 -0.4047011 0.38871758 1.9 -16.419889 -7.4397773 -75.752108 16.531798
542 14 -0.057219476 -0.64161745 1.9 -28.851678 -762.83012 -1423.5197 3.8979246
542 2 -0.31522079 -0.40496457 1.9 -0.95983907 -0.16871266 -1.4124664 43.030681
543 14 0.19858368 0.003823076 1.9 25.862309 320.88644 -190.32796 0.13649534
543 2 0.18406975 0.25970778 1.9 99.312531 12.629668 -132.52101 8.9595075
543 13 0.32790504 -0.016490554 1.9 0.58897975 0.59401582 -1.9396569 30.465143
543 5 0.182407 0.1961434 1.9 54.230988 -72.909381 -68.311508 14.493917
544 14 0.60331353 -0.64662027 1.9 353.25799 -44.508123 -632.83959 30.921023
544 2 0.64232176 -0.30499107 1.9 98.87035 163.07497 -313.94222 17.450126
544 13 0.45546048 -0.81475646 1.9 -4.8412714 -2.43257 -11.724615 14.214343
544 13 0.84783253 -0.19343431 1.9 -50.636813 -4.4084428 -51.261329 38.76516
544 6 0.60599622 -0.63730658 1.9 -37.498396 82.754118 -92.753024 3.9247193
545 14 -0.083489815 0.1347175 1.9 275.67821 80.456651 -463.8224 2.1095091
545 2 -0.54399245 0.0093317866 1.9 92.363641 0.45484138 -60.329505 4.8484486
545 2 -0.29544964 -0.25743132 1.9 -26.314774 30.51862 -38.498666 4.8235479
545 13 -0.34212933 -0.29518341 1.9 4.1906171 -3.9615476 -3.9672666 43.83529
545 14 -0.57723097 0.093110191 1.9 -4.3200311 51.076553 -65.843994 32.650044
546 14 0.074439956 0.33308974 1.9 -314.82416 -418.56479 -904.50927 44.453303
546 14 0.22404974 0.017010651 1.9 -18.215901 -6.6031937 -17.748868 15.215922
546 14 0.10254814 0.12067729 1.9 -10.420158 4.9919857 -25.481864 49.218128
546 5 0.013279954 -0.17073242 1.9 -0.0026094666 0.18774961 -0.32640627 32.370843
547 14 0.28234779 0.11543856 1.9 190.09974 3.1389376 -323.57765 14.466768
547 13 0.25477812 0.063068061 1.9 137.16322 38.575663 -111.60286 45.165558
547 3 0.38465016 0.35727657 1.9 0.86526128 3.6208583 -15.389939 28.834246
547 6 0.093652496 0.21198687 1.9 2.8178871 2.585641 -2.6977592 0.190429
547 3 0.26735873 -0.048863229 1.9 -54.044744 -3.9892557 -36.132791 31.822027
547 3 0.5198909 0.21837202 1.9 -32.665339 33.531179 -78.235379 34.204478
547 14 -0.10368412 -0.10404971 1.9 -0.3233457 1.9967264 -6.6705628 36.982152
548 14 0.30172596 0.18641923 1.9 1537.6434 1126.8743 -2437.5228 30.717084
548 2 0.017719522 0.27503747 1.9 0.90841118 -105.10629 -156.68444 9.2382048
548 6 0.28336249 0.27150853 1.9 -33.374763 18.096708 -124.39899 6.8782887
548 13 0.31098581 0.047565938 1.9 0.55074049 2.2759301 -8.0890172 38.953458
548 13 0.069083397 0.15320729 1.9 57.83982 511.46352 -374.87445 10.628622
548 14 0.20738361 0.11493744 1.9 1.283343 -0.65126797 -3.2851759 26.14858
548 13 0.11867657 0.13382102 1.9 -143.31419 -124.71088 -134.84295 36.098674
548 6 0.26532235 0.13623675 1.9 147.196 -123.48802 -429.271 14.47465
549 14 0.24933046 -0.39143538 1.9 -7.4851553 335.13275 -266.75874 15.012237
549 3 0.32403413 -0.78688911 1.9 -83.730809 52.043046 -142.46647 9.7521796
549 13 0.10369286 -0.34468255 1.9 -84.941146 -7.0002612 -186.2527 18.627842
549 5 0.0802407 -0.22062107 1.9 8.896623 -8.6668134 -10.162935 11.443496
549 5 0.32938763 -0.015681761 1.9 -0.3498292 0.62752263 -1.7080615 18.629191
550 14 0.4626944 0.53598145 1.9 490.10841 168.80962 -1113.3002 6.0423973
550 3 0.4027029 0.77185806 1.9 15.528291 33.981223 -49.922123 18.206361
550 1 0.20617699 0.65679842 1.9 -55.425409 -30.346931 -68.904864 31.77364
550 2 0.21086224 0.61893793 1.9 -175.70984 272.44171 -290.34149 42.069656
550 6 0.49795636 0.58361571 1.9 1.1182101 1.9739521 -1.4336756 32.7702
550 1 0.30764054 0.76409325 1.9 -132.16202 -115.03135 -275.5706 24.029104
550 14 0.24441164 0.6047332 1.9 -41.540495 -5.2043266 -92.117198 45.232565
551 14 -0.61168888 -0.55796872 1.9 982.53837 -1602.1139 -1197.8634 5.3040763
551 14 -0.63181926 -0.65689889 1.9 -1.4349547 -0.062244969 -1.2020267 9.7958086
551 14 -0.26820453 -0.43475563 1.9 -211.47447 224.8389 -451.13969 24.128724
551 1 -0.41759836 -0.48470335 1.9 -0.44396219 -0.79507122 -0.77663272 38.249568
551 2 -0.5630724 -0.81257901 1.9 -0.82014604 2.5692921 -8.2286519 18.804224
551 1 -0.60827802 -0.51460854 1.9 -714.35984 250.18949 -501.60054 24.732985
551 5 -0.32224268 -0.46120967 1.9 10.073895 -2.1961079 -41.554128 32.177114
552 14 -0.30676873 -0.045289735 1.9 -170.91999 169.72848 -290.37997 9.7475984
552 6 0.14946322 -0.38597275 1.9 0.23686873 0.44615414 -1.0700622 28.917044
553 14 -0.48725459 -0.12361003 1.9 112.25099 -245.97744 -468.1259 6.9527661
553 5 -0.61517836 -0.26998995 1.9 2.0316493 5.7499618 -13.798403 9.9351213
553 1 -0.3677175 -0.20934687 1.9 -0.57299578 -8.2254298 -8.3972807 20.425364
553 3 -0.64774819 -0.4236454 1.9 0.052751745 0.098463483 -0.21024583 19.958132
553 6 -0.23033657 -0.064277214 1.9 0.11822426 -0.22979293 -0.24784742 3.9899119
554 14 0.55535228 0.14652462 1.9 -336.89461 102.39078 -226.40793 23.958854
554 1 0.19164039 0.10299688 1.9 -5.4647773 -12.780115 -14.097652 46.943111
554 5 0.28196916 0.21644209 1.9 -6.8143423 7.6149991 -6.8921574 10.007356
554 2 0.054616735 -0.17038446 1.9 0.21697897 0.21165328 -0.19416492 32.777193
555 14 0.054426406 0.39953443 1.9 -701.68147 -452.50377 -502.0334 22.112869
555 3 0.28320019 0.49127129 1.9 -139.12126 258.35764 -226.65252 0.73183526
556 14 -0.45158776 -0.51657649 1.9 -648.07118 502.26435 -1087.848 4.7042194
556 1 -0.72387974 -0.49631056 1.9 0.47307482 3.1951515 -3.744296 14.491676
557 14 0.62669535 -0.29889874 1.9 1.3765293 210.52523 -284.21466 13.95928
557 13 0.64821675 -0.74042466 1.9 -0.97227713 -0.93380684 -2.3385991 7.4161947
557 2 0.42866134 -0.67135705 1.9 -2.9897129 -5.8693112 -11.21118 34.541417
558 14 -0.61115712 0.26784426 1.9 195.5197 -196.89697 -408.46021 45.379583
558 14 -0.40625174 0.39521909 1.9 8.8897486 25.855387 -71.983417 15.417409
558 14 -0.84605371 0.12227561 1.9 0.02202186 -0.64474185 -0.54392005 0.42957267
558 5 -0.71250784 0.4230615 1.9 -22.37076 9.4047697 -43.130573 21.235019
558 5 -0.47046485 0.49570318 1.9 -127.30972 51.962913 -100.28705 24.542032
558 13 -0.62839034 0.39828061 1.9 -0.39156517 0.24394745 -0.38242884 4.1939686
559 14 0.46670181 0.10020613 1.9 211.79448 248.99293 -269.81815 1.7180702
559 1 0.22859436 0.19561534 1.9 33.89402 0.60123458 -21.215798 6.8372354
559 6 0.064852773 0.17348727 1.9 0.21134202 -0.25012018 -0.29151568 34.25745
559 1 0.36146308 -0.044382851 1.9 -0.39975501 0.0610835 -0.3127099 21.902992
559 14 0.47670622 0.069220038 1.9 0.0587237 -0.05094758 -0.37848205 41.469405
559 6 0.14242022 0.44424362 1.9 1.5354893 5.758931 -3.5740643 3.8640283
559 6 0.16657585 0.10790046 1.9 -19.091688 -4.59671 -21.757231 14.199627
560 14 -0.43456594 0.40481547 1.9 323.53425 -186.58961 -294.02315 15.009747
560 13 -0.4165466 0.52637018 1.9 0.90376927 1.8628424 -3.7011972 17.498733
560 13 -0.39269195 0.60819157 1.9 -11.957566 -14.815146 -23.211002 7.4099078
561 14 0.10966912 -0.6690192 1.9 -318.45453 -791.15387 -2282.5862 25.842507
561 2 0.51455844 -0.55614438 1.9 -48.348657 -11.337281 -41.468526 26.532632
561 14 0.26852375 -0.66772564 1.9 -1.0177323 0.3447777 -3.8567911 12.771047
562 14 -0.71845345 0.061001338 1.9 64.607717 78.133294 -485.26926 19.768538
562 5 -0.80842545 0.035522719 1.9 2.4097345 -0.98076347 -8.5136202 9.8867475
562 5 -0.87506909 -0.14820409 1.9 -1.4497755 -0.9128817 -1.8760685 34.376539
563 14 -0.17430548 0.7883008 1.9 300.78892 290.84173 -284.56485 24.459324
563 2 -0.33468339 0.43577048 1.9 0.0039027339 0.10467698 -0.11472738 11.129334
563 14 -0.19205609 0.52421731 1.9 13.997026 11.367779 -22.559043 20.744301
563 3 -0.42736773 0.48208981 1.9 0.040489443 -0.018656451 -0.19228147 0.93208074
563 2 -0.24936192 0.56798093 1.9 0.84628655 0.43496948 -2.7795684 15.705546
563 2 0.030779355 0.025119289 1.9 39.114891 -30.784147 -146.37708 5.5942384
563 1 -0.080992213 0.49325038 1.9 -0.5454379 -0.15242572 -1.2319879 10.876408
564 14 -0.34111512 -0.065972509 1.9 -318.57625 -126.96848 -925.73759 9.7398758
564 13 -0.079621924 -0.12453887 1.9 17.203194 -100.24474 -178.75864 20.02838
564 3 -0.17371429 -0.20774622 1.9 0.70460627 5.019076 -3.175637 31.291983
564 3 -0.10676336 -0.22180758 1.9 1.6879377 -40.605069 -49.052962 47.474739
564 2 -0.38452917 0.076343793 1.9 -0.14648793 -0.35122362 -0.81132608 16.649077
564 3 -0.2415905 -0.33566612 1.9 -0.12272223 -0.16814617 -0.24704263 4.6787629
565 14 -0.14619477 0.42927774 1.9 -85.390893 -213.32882 -350.6521 31.775604
565 5 -0.041714699 0.35533259 1.9 0.062410511 -0.062319244 -0.14391085 36.751778
565 1 -0.2498452 0.67709523 1.9 3.3302205 -9.9143055 -8.7003098 45.272213
565 6 -0.26721441 0.29846351 1.9 0.45494513 2.0190811 -1.7074029 29.100593
566 14 -0.18491721 0.11351946 1.9 -704.81653 29.906071 -2656.6051 48.536653
566 14 -0.35071528 0.013978216 1.9 -4.550732 -19.058241 -23.18146 6.1200531
566 13 -0.31911635 0.24205045 1.9 3.6267881 -4.0706956 -4.0789796 1.2918576
567 14 -0.52122998 0.088397517 1.9 -125.0388 -192.62625 -277.49989 2.6762373
567 2 -0.35285254 0.16625427 1.9 -10.678887 5.9394262 -28.879323 21.381858
567 5 -0.14728417 0.2508301 1.9 0.18006427 0.025842522 -0.21691934 28.070328
567 1 -0.33033154 0.17815271 1.9 -34.44182 -10.068013 -31.966815 49.776045
567 14 -0.079347491 0.25258304 1.9 -2.9734523 7.2003995 -14.64495 24.747153
568 14 0.24785735 0.35549873 1.9 -82.711797 198.64616 -470.72892 31.625082
568 5 0.4452679 0.19209023 1.9 -0.38113828 -0.13821503 -0.36309766 2.5032743
568 13 0.68439103 0.36314066 1.9 -87.617116 -12.5064 -111.58266 31.306488
568 6 0.79835321 0.37721069 1.9 9.9141426 8.0879089 -11.576109 34.2721
568 13 0.6007777 0.50784781 1.9 -1.8541609 0.53235828 -1.6282012 4.547649
569 14 0.8036671 0.0094428876 1.9 61.489978 313.62937 -189.09975 25.099728
569 13 0.58936188 -0.079446741 1.9 13.189418 62.971315 -77.109458 6.1206141
569 14 0.56901993 0.1253732 1.9 8.1849922 -3.0562269 -5.3196529 46.994182
569 2 0.27722623 0.0014828626 1.9 0.12792524 -0.16163084 -0.12543916 14.682417
569 2 0.45114738 -0.14246928 1.9 -23.270493 11.416917 -17.419159 31.785405
569 2 0.46778172 -0.080506371 1.9 -0.10645867 -0.062694795 -0.085802509 13.852321
569 5 0.28426763 -0.092578953 1.9 -2.2237478 0.66426266 -9.1799552 32.29865
570 14 0.15278871 -0.23032863 1.9 -299.76 -374.26265 -334.13741 8.8657104
570 5 0.20192109 -0.24679689 1.9 0.21149276 0.039893335 -0.19875393 24.799848
570 5 0.13010144 -0.26394539 1.9 0.69419376 -2.2234987 -3.4520647 3.6033642
570 2 0.52525945 -0.33804426 1.9 31.027166 -9.9602764 -54.059821 35.422311
570 3 0.12637277 -0.091911729 1.9 -1.5401528 -2.2802049 -3.5752726 0.45003287
570 13 0.19059005 -0.15489819 1.9 -0.49234928 0.30077912 -0.93486473 11.795313
570 13 0.1883674 -0.39488447 1.9 -1.3842995 0.55679834 -1.034506 45.726795
570 6 0.054322658 -0.09918897 1.9 0.39813319 -0.0033740883 -0.53712721 38.116894
571 14 -0.021858944 0.3799213 1.9 -171.9892 236.49503 -354.85063 6.5298766
571 1 0.14713475 0.32416586 1.9 -15.957404 5.8800249 -50.792823 38.425879
571 3 -0.087169733 0.27811754 1.9 -7.0642028 9.0491219 -12.840081 42.315638
571 3 -0.10512639 0.44228928 1.9 -3.8910639 -6.2156256 -9.2292547 20.979206
571 1 0.16739224 0.0058948919 1.9 32.801072 -144.92006 -188.76841 45.532529
572 14 0.28899716 0.3554404 1.9 -210.46566 399.50436 -390.85265 0.81936572
572 14 0.44217296 0.40923744 1.9 4.623795 -5.0030614 -5.7814426 48.510152
572 13 0.067805646 0.49715812 1.9 34.485313 -107.12081 -164.07144 2.1465084
572 13 0.37209562 0.2611322 1.9 193.9863 -70.811087 -152.92793 16.075976
572 6 0.26534263 0.24936692 1.9 8.5172725 -8.8645348 -22.014801 9.0539218
573 14 0.44217029 -0.42630029 1.9 75.614352 -13.444618 -368.97073 28.165665
573 6 0.55842009 -0.38289397 1.9 -0.052494037 0.16285069 -0.12676687 21.498014
573 14 0.21692221 -0.63907211 1.9 -9.5678037 4.078824 -33.169422 15.651952
573 3 0.43479936 -0.49845232 1.9 -0.1977629 -0.093571846 -0.12941988 10.299408
573 2 0.61410883 -0.42762938 1.9 1.3529473 -1.1670879 -2.8861064 38.954045
573 2 0.72871533 -0.54772772 1.9 0.55419438 -0.17895501 -0.61834114 49.842117
573 13 0.42802886 -0.80081219 1.9 -35.484231 -132.80159 -126.29083 26.718704
573 1 0.33316081 -0.65231858 1.9 -42.658041 -26.377178 -46.862993 25.391137
574 14 -0.021428571 -0.46578806 1.9 85.972226 191.09696 -365.93837 8.1450329
574 5 0.013699186 -0.5606873 1.9 0.29492382 -0.040192561 -0.20924295 12.070511
574 14 -0.28846683 -0.37261139 1.9 7.6957846 -5.9921781 -9.9923813 13.862409
574 13 -0.12636351 -0.70347151 1.9 -0.60715694 -0.46460395 -0.76466589 37.029869
575 14 0.40041029 -0.50419673 1.9 -145.8839 71.719746 -390.85761 2.8237012
575 1 -0.091467391 -0.43167709 1.9 -0.077850444 0.20762009 -0.14450866 19.028603
576 14 0.11548856 0.33289145 1.9 270.23983 -62.740202 -304.11249 31.902052
576 13 -0.14413328 0.11049003 1.9 -0.37533022 0.21630872 -2.193705 30.451701
576 5 -0.2052725 0.53454184 1.9 0.64000696 1.0073601 -0.78033397 5.4445895
577 14 -0.087610856 0.72034149 1.9 397.24981 91.984117 -392.57779 49.518795
577 14 0.68908691 0.66013617 1.9 -0.16341735 -0.17557679 -0.42285781 30.491845
577 5 0.044228561 0.559368 1.9 1.3625536 4.674922 -4.182454 16.420599
577 14 0.14126841 0.38028658 1.9 -7.4342637 -0.6893319 -9.1761804 36.855799
577 3 0.1397694 0.53730958 1.9 0.32129376 -0.088546178 -0.91051592 35.220719
577 2 0.051251707 0.35470135 1.9 -1.0856847 1.5690273 -2.0870992 36.822805
577 6 0.13987898 0.57375157 1.9 0.96084177 -2.3379609 -2.1402772 49.281264
577 6 0.31796871 0.63670798 1.9 0.050876963 -0.13792408 -0.27564078 11.712309
578 14 -0.1388527 0.53429407 1.9 -74.989997 -914.66253 -782.89861 14.914946
578 1 -0.35737013 0.74323561 1.9 -1.8927237 1.5822036 -2.7364209 48.16037
578 3 -0.36679497 0.33096456 1.9 9.9354433 0.30466561 -51.349721 25.465881
578 6 -0.23483104 0.48736751 1.9 0.65482266 0.57970379 -1.1261045 21.660741
579 14 0.34953207 0.27188515 1.9 -266.47578 -209.02876 -447.78066 1.016192
579 6 0.076757695 -0.13320799 1.9 -0.00022761447 3.1905449 -4.9917964 38.642621
579 6 0.27604542 0.14118173 1.9 -9.9586852 24.91658 -16.26014 25.570689
580 14 0.17911125 0.038795295 1.9 -653.64709 -61.361501 -971.30716 44.314634
580 1 0.10913456 0.064329133 1.9 1.082256 -2.7688176 -4.1947572 43.890217
580 3 0.037423248 0.10565381 1.9 2.2063486 -9.0046383 -6.7260836 42.1118
580 2 0.020234716 0.0025700366 1.9 1.0672226 0.18311335 -1.5660895 49.745093
580 2 -0.1132425 -0.10566555 1.9 9.1705905 -3.4667246 -12.173272 30.287264
580 2 -0.15867606 -0.084101699 1.9 3.9218268 -16.784593 -14.346229 41.873915
580 6 0.13946026 -0.019768374 1.9 -5.2972364 0.87276899 -4.5069481 4.4943191
581 14 0.28088595 0.18525296 1.9 -81.443171 -44.856925 -658.50574 3.5204131
581 6 0.38560422 -0.074087154 1.9 -61.119501 -14.767845 -54.299579 18.760353
581 6 0.070843911 0.35268968 1.9 -0.066874149 0.12860063 -0.22263609 48.807206
581 13 0.12246244 0.075977029 1.9 0.12604362 -0.22075315 -0.18944473 32.62401
581 1 -0.029031236 0.19802604 1.9 -18.480027 -16.075996 -17.711902 47.992064
581 14 -0.079297995 0.072336448 1.9 -64.711459 -134.23567 -198.19207 32.186716
582 14 -0.38623577 -0.054585724 1.9 -62.488731 366.68986 -251.89379 8.7296615
582 1 -0.17252426 -0.10826516 1.9 -3.0659557 7.403137 -7.2246033 44.678858
582 2 -0.52366574 -0.096461281 1.9 -0.15024201 -0.018131875 -0.13592675 19.16936
582 13 -0.041281535 -0.47737778 1.9 0.16145676 -0.14574358 -0.30508216 4.5808985
583 14 0.69897189 -0.2419031 1.9 231.26711 -35.338226 -265.27515 29.740855
583 3 0.59864915 -0.6304249 1.9 -10.319386 -16.689463 -17.13221 28.65857
583 3 0.47520281 -0.1847886 1.9 0.27803426 -0.50327216 -0.91001555 41.146199
584 14 -0.18988725 -0.59434732 1.9 -356.59261 -936.12453 -956.721 46.461176
584 1 -0.07765267 -0.47001819 1.9 -0.20089204 -0.5055067 -0.68092611 38.605056
584 2 0.10638879 -0.40494485 1.9 0.97441715 -0.39365038 -1.0715967 1.9071973
584 13 -0.22744889 -0.74908965 1.9 -0.50737553 -0.19889098 -0.89925192 35.615176
584 14 0.015119717 -0.51252936 1.9 -176.44101 -538.41656 -354.52469 31.872575
584 5 -0.4411092 -0.51348177 1.9 -0.17856025 -0.16662212 -0.36169928 35.092104
585 14 0.18482165 -0.24810285 1.9 -118.0603 355.55628 -380.25499 48.470906
585 6 0.25233134 -0.45283561 1.9 0.17921255 -0.039183052 -0.28288075 2.714002
585 14 -0.1978196 -0.19232635 1.9 0.49419148 0.42602505 -2.4282876 21.711256
585 5 0.12109813 -0.39189405 1.9 47.512562 -63.079406 -62.861784 34.403258
585 14 0.0080382058 -0.41019746 1.9 -70.836059 -13.859522 -78.07031 48.917546
585 3 -0.00049281257 -0.44381271 1.9 -0.038448205 0.31585003 -0.28997765 49.401852
585 14 -0.0038041801 -0.37791993 1.9 -77.061251 92.467477 -114.12307 47.94731
586 14 -0.20216122 0.11097211 1.9 353.33464 -6.3791429 -430.78412 38.865389
586 3 0.066923049 0.22980319 1.9 -0.11606028 0.20135109 -0.27393698 45.166649
587 14 0.64262976 -0.40047362 1.9 61.55312 -367.13574 -269.16699 44.091513
587 2 0.22282485 -0.52302508 1.9 -34.295631 -2.4633054 -36.972117 49.808811
